tanggal_transaksi,nama_produk,kategori,total_pengeluaran
2024-04-06,monthly rent payment,Tagihan/Utilitas,4705.0
2024-04-06,emi payment,Tagihan/Utilitas,4603.0
2024-04-07,grocery shopping,Belanja,1904.0
2024-04-07,movie tickets,Hiburan,4894.0
2024-04-07,online course,Pendidikan,9561.0
2024-04-07,grocery shopping,Belanja,2511.0
2024-04-07,shopping,Belanja,8847.0
2024-04-07,petrol,Transportasi,40883.0
2024-04-07,emi payment,Tagihan/Utilitas,5148.0
2024-04-07,fixed deposit,Investasi,5524.0
2024-04-07,medicine,Kesehatan,8304.0
2024-04-07,grocery shopping,Belanja,9891.0
2024-04-07,lunch,Makanan/Minuman,553.0
2024-04-08,movie tickets,Hiburan,29952.0
2024-04-08,monthly rent payment,Tagihan/Utilitas,7870.0
2024-04-08,petrol,Transportasi,17284.0
2024-04-08,online course,Pendidikan,21104.0
2024-04-08,grocery shopping,Belanja,33899.0
2024-04-09,medicine,Kesehatan,1193.0
2024-04-09,petrol,Transportasi,9053.0
2024-04-09,books,Pendidikan,140.0
2024-04-09,uber ride,Transportasi,2799.0
2024-04-09,petrol,Transportasi,5687.0
2024-04-09,online course,Pendidikan,8336.0
2024-04-10,shopping,Belanja,1206.0
2024-04-10,electricity bill,Tagihan/Utilitas,1869.0
2024-04-10,fixed deposit,Investasi,20467.0
2024-04-10,coffee,Makanan/Minuman,9094.0
2024-04-10,fixed deposit,Investasi,3208.0
2024-04-10,coffee,Makanan/Minuman,1793.0
2024-04-10,coffee,Makanan/Minuman,70904.0
2024-04-10,doctor consultation,Kesehatan,6800.0
2024-04-11,shopping,Belanja,3020.0
2024-04-11,doctor consultation,Kesehatan,44840.0
2024-04-11,coffee,Makanan/Minuman,3797.0
2024-04-11,atm withdrawal,Keuangan,3907.0
2024-04-11,fixed deposit,Investasi,6832.0
2024-04-11,coffee,Makanan/Minuman,5559.0
2024-04-11,coffee,Makanan/Minuman,6377.0
2024-04-12,restaurant dinner,Makanan/Minuman,76182.0
2024-04-13,books,Pendidikan,4796.0
2024-04-13,gym membership,Kesehatan,543.0
2024-04-13,lunch,Makanan/Minuman,319.0
2024-04-13,shopping,Belanja,861.0
2024-04-13,coffee,Makanan/Minuman,8575.0
2024-04-13,emi payment,Tagihan/Utilitas,4958.0
2024-04-13,restaurant dinner,Makanan/Minuman,9238.0
2024-04-14,restaurant dinner,Makanan/Minuman,3352.0
2024-04-14,doctor consultation,Kesehatan,4212.0
2024-04-14,coffee,Makanan/Minuman,2953.0
2024-04-14,train ticket,Transportasi,41024.0
2024-04-14,restaurant dinner,Makanan/Minuman,999999.0
2024-04-14,electricity bill,Tagihan/Utilitas,4123.0
2024-04-14,atm withdrawal,Keuangan,55221.0
2024-04-14,shopping,Belanja,71894.0
2024-04-15,books,Pendidikan,1996.0
2024-04-15,movie tickets,Hiburan,18633.0
2024-04-15,online course,Pendidikan,69466.0
2024-04-15,lunch,Makanan/Minuman,2750.0
2024-04-15,electricity bill,Tagihan/Utilitas,65636.0
2024-04-16,train ticket,Transportasi,779.0
2024-04-16,uber ride,Transportasi,6921.0
2024-04-16,electricity bill,Tagihan/Utilitas,814.0
2024-04-16,monthly rent payment,Tagihan/Utilitas,4003.0
2024-04-16,medicine,Kesehatan,2099.0
2024-04-16,online course,Pendidikan,8478.0
2024-04-16,books,Pendidikan,3690.0
2024-04-16,monthly rent payment,Tagihan/Utilitas,23398.0
2024-04-17,movie tickets,Hiburan,45563.0
2024-04-17,monthly rent payment,Tagihan/Utilitas,4041.0
2024-04-17,uber ride,Transportasi,58332.0
2024-04-17,petrol,Transportasi,5708.0
2024-04-17,coffee,Makanan/Minuman,785.0
2024-04-17,coffee,Makanan/Minuman,8284.0
2024-04-17,coffee,Makanan/Minuman,7397.0
2024-04-17,movie tickets,Hiburan,78341.0
2024-04-18,emi payment,Tagihan/Utilitas,651.0
2024-04-18,doctor consultation,Kesehatan,2902.0
2024-04-18,gym membership,Kesehatan,44083.0
2024-04-18,books,Pendidikan,7445.0
2024-04-18,lunch,Makanan/Minuman,6683.0
2024-04-18,coffee,Makanan/Minuman,1925.0
2024-04-18,internet bill,Tagihan/Utilitas,6684.0
2024-04-18,restaurant dinner,Makanan/Minuman,3928.0
2024-04-19,lunch,Makanan/Minuman,47197.0
2024-04-19,doctor consultation,Kesehatan,312.0
2024-04-19,monthly rent payment,Tagihan/Utilitas,778.0
2024-04-19,train ticket,Transportasi,9907.0
2024-04-19,internet bill,Tagihan/Utilitas,46790.0
2024-04-19,grocery shopping,Belanja,1588.0
2024-04-19,electricity bill,Tagihan/Utilitas,3227.0
2024-04-19,monthly rent payment,Tagihan/Utilitas,5990.0
2024-04-19,books,Pendidikan,1064.0
2024-04-19,restaurant dinner,Makanan/Minuman,7164.0
2024-04-20,online course,Pendidikan,28581.0
2024-04-20,coffee,Makanan/Minuman,1125.0
2024-04-20,train ticket,Transportasi,6683.0
2024-04-20,gym membership,Kesehatan,7038.0
2024-04-20,lunch,Makanan/Minuman,49503.0
2024-04-20,shopping,Belanja,3990.0
2024-04-21,shopping,Belanja,8034.0
2024-04-21,grocery shopping,Belanja,8111.0
2024-04-21,gym membership,Kesehatan,2043.0
2024-04-22,gym membership,Kesehatan,6384.0
2024-04-22,electricity bill,Tagihan/Utilitas,7137.0
2024-04-22,train ticket,Transportasi,1140.0
2024-04-22,grocery shopping,Belanja,4983.0
2024-04-22,restaurant dinner,Makanan/Minuman,122.0
2024-04-22,books,Pendidikan,3090.0
2024-04-22,uber ride,Transportasi,8873.0
2024-04-23,atm withdrawal,Keuangan,5230.0
2024-04-23,doctor consultation,Kesehatan,9509.0
2024-04-23,emi payment,Tagihan/Utilitas,2704.0
2024-04-23,monthly rent payment,Tagihan/Utilitas,7504.0
2024-04-23,emi payment,Tagihan/Utilitas,8455.0
2024-04-23,restaurant dinner,Makanan/Minuman,6436.0
2024-04-23,medicine,Kesehatan,8305.0
2024-04-23,monthly rent payment,Tagihan/Utilitas,5405.0
2024-04-23,fixed deposit,Investasi,486.0
2024-04-24,train ticket,Transportasi,7685.0
2024-04-24,shopping,Belanja,4777.0
2024-04-25,gym membership,Kesehatan,6174.0
2024-04-25,train ticket,Transportasi,1316.0
2024-04-26,electricity bill,Tagihan/Utilitas,30076.0
2024-04-26,grocery shopping,Belanja,500.0
2024-04-26,monthly rent payment,Tagihan/Utilitas,55767.0
2024-04-26,electricity bill,Tagihan/Utilitas,8519.0
2024-04-27,online course,Pendidikan,136052.0
2024-04-27,emi payment,Tagihan/Utilitas,999999.0
2024-04-28,doctor consultation,Kesehatan,4651.0
2024-04-28,train ticket,Transportasi,1453.0
2024-04-29,atm withdrawal,Keuangan,58012.0
2024-04-29,uber ride,Transportasi,758.0
2024-04-29,doctor consultation,Kesehatan,8833.0
2024-04-29,monthly rent payment,Tagihan/Utilitas,8050.0
2024-04-30,petrol,Transportasi,8792.0
2024-04-30,online course,Pendidikan,2193.0
2024-04-30,atm withdrawal,Keuangan,6549.0
2024-04-30,uber ride,Transportasi,9256.0
2024-04-30,grocery shopping,Belanja,1443.0
2024-04-30,emi payment,Tagihan/Utilitas,47605.0
2024-04-30,electricity bill,Tagihan/Utilitas,999999.0
2024-04-30,electricity bill,Tagihan/Utilitas,2451.0
2024-05-01,restaurant dinner,Makanan/Minuman,66560.0
2024-05-01,online course,Pendidikan,10833.0
2024-05-01,emi payment,Tagihan/Utilitas,4235.0
2024-05-01,lunch,Makanan/Minuman,162.0
2024-05-02,online course,Pendidikan,2665.0
2024-05-02,gym membership,Kesehatan,2821.0
2024-05-02,electricity bill,Tagihan/Utilitas,3675.0
2024-05-02,electricity bill,Tagihan/Utilitas,20996.0
2024-05-03,doctor consultation,Kesehatan,6257.0
2024-05-03,movie tickets,Hiburan,4789.0
2024-05-03,coffee,Makanan/Minuman,6963.0
2024-05-03,atm withdrawal,Keuangan,452.0
2024-05-03,online course,Pendidikan,2721.0
2024-05-03,shopping,Belanja,5004.0
2024-05-03,medicine,Kesehatan,50616.0
2024-05-03,medicine,Kesehatan,1137.0
2024-05-04,atm withdrawal,Keuangan,7889.0
2024-05-04,coffee,Makanan/Minuman,75893.0
2024-05-04,coffee,Makanan/Minuman,5725.0
2024-05-04,petrol,Transportasi,3654.0
2024-05-04,fixed deposit,Investasi,31660.0
2024-05-05,doctor consultation,Kesehatan,73950.0
2024-05-05,electricity bill,Tagihan/Utilitas,8928.0
2024-05-05,medicine,Kesehatan,7571.0
2024-05-05,books,Pendidikan,3543.0
2024-05-05,lunch,Makanan/Minuman,5452.0
2024-05-05,monthly rent payment,Tagihan/Utilitas,5795.0
2024-05-06,electricity bill,Tagihan/Utilitas,1183.0
2024-05-07,books,Pendidikan,3559.0
2024-05-07,monthly rent payment,Tagihan/Utilitas,6189.0
2024-05-07,electricity bill,Tagihan/Utilitas,8286.0
2024-05-08,electricity bill,Tagihan/Utilitas,3758.0
2024-05-08,fixed deposit,Investasi,8108.0
2024-05-08,train ticket,Transportasi,1850.0
2024-05-09,doctor consultation,Kesehatan,6829.0
2024-05-09,restaurant dinner,Makanan/Minuman,28383.0
2024-05-09,monthly rent payment,Tagihan/Utilitas,6871.0
2024-05-09,atm withdrawal,Keuangan,40770.0
2024-05-09,shopping,Belanja,14041.0
2024-05-09,train ticket,Transportasi,40563.0
2024-05-10,coffee,Makanan/Minuman,48911.0
2024-05-10,coffee,Makanan/Minuman,23852.0
2024-05-10,grocery shopping,Belanja,709506.0
2024-05-11,monthly rent payment,Tagihan/Utilitas,5276.0
2024-05-11,uber ride,Transportasi,3950.0
2024-05-11,electricity bill,Tagihan/Utilitas,4705.0
2024-05-11,emi payment,Tagihan/Utilitas,2709.0
2024-05-11,fixed deposit,Investasi,798.0
2024-05-11,grocery shopping,Belanja,1708.0
2024-05-11,petrol,Transportasi,9738.0
2024-05-11,books,Pendidikan,1648.0
2024-05-12,electricity bill,Tagihan/Utilitas,8867.0
2024-05-12,internet bill,Tagihan/Utilitas,1315.0
2024-05-12,fixed deposit,Investasi,3315.0
2024-05-12,monthly rent payment,Tagihan/Utilitas,2092.0
2024-05-12,petrol,Transportasi,9131.0
2024-05-12,online course,Pendidikan,44031.0
2024-05-12,gym membership,Kesehatan,1971.0
2024-05-12,coffee,Makanan/Minuman,8293.0
2024-05-12,books,Pendidikan,8393.0
2024-05-12,grocery shopping,Belanja,7495.0
2024-05-12,internet bill,Tagihan/Utilitas,74771.0
2024-05-12,doctor consultation,Kesehatan,2510.0
2024-05-12,petrol,Transportasi,2304.0
2024-05-13,restaurant dinner,Makanan/Minuman,4147.0
2024-05-13,train ticket,Transportasi,29428.0
2024-05-13,grocery shopping,Belanja,15451.0
2024-05-13,doctor consultation,Kesehatan,6119.0
2024-05-13,grocery shopping,Belanja,6755.0
2024-05-13,movie tickets,Hiburan,47205.0
2024-05-13,books,Pendidikan,45070.0
2024-05-13,uber ride,Transportasi,8903.0
2024-05-13,books,Pendidikan,7376.0
2024-05-13,restaurant dinner,Makanan/Minuman,883.0
2024-05-13,online course,Pendidikan,6358.0
2024-05-13,electricity bill,Tagihan/Utilitas,8053.0
2024-05-13,fixed deposit,Investasi,547.0
2024-05-13,emi payment,Tagihan/Utilitas,2721.0
2024-05-14,train ticket,Transportasi,2290.0
2024-05-14,emi payment,Tagihan/Utilitas,61285.0
2024-05-14,gym membership,Kesehatan,2104.0
2024-05-14,lunch,Makanan/Minuman,8718.0
2024-05-14,atm withdrawal,Keuangan,2346.0
2024-05-14,books,Pendidikan,4170.0
2024-05-14,coffee,Makanan/Minuman,4715.0
2024-05-14,grocery shopping,Belanja,8692.0
2024-05-15,restaurant dinner,Makanan/Minuman,4961.0
2024-05-15,internet bill,Tagihan/Utilitas,5964.0
2024-05-15,emi payment,Tagihan/Utilitas,1849.0
2024-05-15,movie tickets,Hiburan,9877.0
2024-05-15,internet bill,Tagihan/Utilitas,1615.0
2024-05-15,fixed deposit,Investasi,5280.0
2024-05-16,coffee,Makanan/Minuman,3271.0
2024-05-16,online course,Pendidikan,3596.0
2024-05-16,internet bill,Tagihan/Utilitas,44683.0
2024-05-16,coffee,Makanan/Minuman,7761.0
2024-05-16,train ticket,Transportasi,3651.0
2024-05-16,doctor consultation,Kesehatan,5918.0
2024-05-17,movie tickets,Hiburan,1167.0
2024-05-17,train ticket,Transportasi,345332.0
2024-05-17,movie tickets,Hiburan,4416.0
2024-05-17,fixed deposit,Investasi,4998.0
2024-05-17,atm withdrawal,Keuangan,3385.0
2024-05-18,monthly rent payment,Tagihan/Utilitas,9110.0
2024-05-18,atm withdrawal,Keuangan,6902.0
2024-05-18,atm withdrawal,Keuangan,3341.0
2024-05-18,movie tickets,Hiburan,68733.0
2024-05-18,online course,Pendidikan,8471.0
2024-05-19,uber ride,Transportasi,2174.0
2024-05-19,petrol,Transportasi,3802.0
2024-05-19,fixed deposit,Investasi,23760.0
2024-05-20,train ticket,Transportasi,17794.0
2024-05-20,grocery shopping,Belanja,18637.0
2024-05-20,atm withdrawal,Keuangan,1113.0
2024-05-20,medicine,Kesehatan,8947.0
2024-05-20,books,Pendidikan,36616.0
2024-05-20,movie tickets,Hiburan,6151.0
2024-05-20,shopping,Belanja,2596.0
2024-05-20,medicine,Kesehatan,7660.0
2024-05-20,doctor consultation,Kesehatan,240.0
2024-05-20,grocery shopping,Belanja,1921.0
2024-05-20,gym membership,Kesehatan,7693.0
2024-05-21,train ticket,Transportasi,5978.0
2024-05-21,movie tickets,Hiburan,23117.0
2024-05-21,electricity bill,Tagihan/Utilitas,1065.0
2024-05-21,restaurant dinner,Makanan/Minuman,5077.0
2024-05-21,gym membership,Kesehatan,6736.0
2024-05-21,medicine,Kesehatan,1006.0
2024-05-21,monthly rent payment,Tagihan/Utilitas,6219.0
2024-05-21,monthly rent payment,Tagihan/Utilitas,2319.0
2024-05-22,medicine,Kesehatan,9518.0
2024-05-22,fixed deposit,Investasi,26131.0
2024-05-22,medicine,Kesehatan,19068.0
2024-05-22,petrol,Transportasi,1596.0
2024-05-23,petrol,Transportasi,5347.0
2024-05-23,grocery shopping,Belanja,1516.0
2024-05-23,petrol,Transportasi,48282.0
2024-05-23,books,Pendidikan,601.0
2024-05-23,movie tickets,Hiburan,50480.0
2024-05-23,books,Pendidikan,4142.0
2024-05-24,coffee,Makanan/Minuman,3153.0
2024-05-24,uber ride,Transportasi,2372.0
2024-05-24,online course,Pendidikan,8635.0
2024-05-24,monthly rent payment,Tagihan/Utilitas,8912.0
2024-05-24,emi payment,Tagihan/Utilitas,8174.0
2024-05-25,petrol,Transportasi,8674.0
2024-05-25,gym membership,Kesehatan,7618.0
2024-05-26,shopping,Belanja,77459.0
2024-05-26,train ticket,Transportasi,7843.0
2024-05-26,books,Pendidikan,48594.0
2024-05-26,electricity bill,Tagihan/Utilitas,21687.0
2024-05-26,medicine,Kesehatan,4225.0
2024-05-26,internet bill,Tagihan/Utilitas,2555.0
2024-05-27,movie tickets,Hiburan,52691.0
2024-05-27,lunch,Makanan/Minuman,9544.0
2024-05-27,doctor consultation,Kesehatan,79367.0
2024-05-27,emi payment,Tagihan/Utilitas,2789.0
2024-05-27,fixed deposit,Investasi,6952.0
2024-05-28,doctor consultation,Kesehatan,4305.0
2024-05-28,internet bill,Tagihan/Utilitas,8439.0
2024-05-28,movie tickets,Hiburan,41993.0
2024-05-28,online course,Pendidikan,70126.0
2024-05-28,shopping,Belanja,6269.0
2024-05-28,monthly rent payment,Tagihan/Utilitas,71268.0
2024-05-29,shopping,Belanja,42295.0
2024-05-29,petrol,Transportasi,3309.0
2024-05-29,atm withdrawal,Keuangan,1446.0
2024-05-29,books,Pendidikan,3815.0
2024-05-29,grocery shopping,Belanja,4307.0
2024-05-30,monthly rent payment,Tagihan/Utilitas,1639.0
2024-05-30,lunch,Makanan/Minuman,5953.0
2024-05-31,online course,Pendidikan,49639.0
2024-05-31,train ticket,Transportasi,35686.0
2024-05-31,emi payment,Tagihan/Utilitas,9916.0
2024-05-31,train ticket,Transportasi,3018.0
2024-05-31,electricity bill,Tagihan/Utilitas,6726.0
2024-05-31,medicine,Kesehatan,1495.0
2024-06-01,grocery shopping,Belanja,764.0
2024-06-01,atm withdrawal,Keuangan,4313.0
2024-06-01,medicine,Kesehatan,1441.0
2024-06-01,train ticket,Transportasi,4321.0
2024-06-01,fixed deposit,Investasi,150335.0
2024-06-02,monthly rent payment,Tagihan/Utilitas,6822.0
2024-06-02,electricity bill,Tagihan/Utilitas,6648.0
2024-06-02,uber ride,Transportasi,1881.0
2024-06-02,movie tickets,Hiburan,4387.0
2024-06-02,emi payment,Tagihan/Utilitas,8648.0
2024-06-02,uber ride,Transportasi,8982.0
2024-06-02,atm withdrawal,Keuangan,9895.0
2024-06-02,online course,Pendidikan,938.0
2024-06-02,books,Pendidikan,2551.0
2024-06-03,books,Pendidikan,75424.0
2024-06-03,uber ride,Transportasi,9531.0
2024-06-03,restaurant dinner,Makanan/Minuman,17549.0
2024-06-03,petrol,Transportasi,25844.0
2024-06-04,gym membership,Kesehatan,5005.0
2024-06-04,coffee,Makanan/Minuman,643.0
2024-06-05,atm withdrawal,Keuangan,3341.0
2024-06-05,emi payment,Tagihan/Utilitas,2372.0
2024-06-05,electricity bill,Tagihan/Utilitas,5394.0
2024-06-05,electricity bill,Tagihan/Utilitas,17178.0
2024-06-05,restaurant dinner,Makanan/Minuman,6402.0
2024-06-06,medicine,Kesehatan,1623.0
2024-06-06,uber ride,Transportasi,8924.0
2024-06-06,train ticket,Transportasi,2829.0
2024-06-06,train ticket,Transportasi,66406.0
2024-06-06,electricity bill,Tagihan/Utilitas,7753.0
2024-06-07,electricity bill,Tagihan/Utilitas,2374.0
2024-06-07,doctor consultation,Kesehatan,1759.0
2024-06-07,medicine,Kesehatan,2895.0
2024-06-07,medicine,Kesehatan,806.0
2024-06-07,atm withdrawal,Keuangan,59723.0
2024-06-08,lunch,Makanan/Minuman,460.0
2024-06-08,restaurant dinner,Makanan/Minuman,9055.0
2024-06-08,gym membership,Kesehatan,3840.0
2024-06-08,books,Pendidikan,2823.0
2024-06-08,medicine,Kesehatan,248568.0
2024-06-09,grocery shopping,Belanja,1737.0
2024-06-09,restaurant dinner,Makanan/Minuman,4260.0
2024-06-10,atm withdrawal,Keuangan,7345.0
2024-06-10,coffee,Makanan/Minuman,9112.0
2024-06-10,monthly rent payment,Tagihan/Utilitas,57937.0
2024-06-10,gym membership,Kesehatan,33565.0
2024-06-10,electricity bill,Tagihan/Utilitas,4406.0
2024-06-10,restaurant dinner,Makanan/Minuman,2152.0
2024-06-11,petrol,Transportasi,933.0
2024-06-11,doctor consultation,Kesehatan,9556.0
2024-06-11,fixed deposit,Investasi,10731.0
2024-06-11,restaurant dinner,Makanan/Minuman,999999.0
2024-06-11,online course,Pendidikan,11356.0
2024-06-11,petrol,Transportasi,73343.0
2024-06-11,movie tickets,Hiburan,1614.0
2024-06-11,restaurant dinner,Makanan/Minuman,38714.0
2024-06-12,coffee,Makanan/Minuman,67293.0
2024-06-12,electricity bill,Tagihan/Utilitas,7361.0
2024-06-12,doctor consultation,Kesehatan,7110.0
2024-06-12,doctor consultation,Kesehatan,3531.0
2024-06-12,monthly rent payment,Tagihan/Utilitas,798.0
2024-06-13,uber ride,Transportasi,1531.0
2024-06-13,emi payment,Tagihan/Utilitas,3299.0
2024-06-13,medicine,Kesehatan,5547.0
2024-06-13,atm withdrawal,Keuangan,5749.0
2024-06-13,books,Pendidikan,3988.0
2024-06-13,online course,Pendidikan,28677.0
2024-06-13,petrol,Transportasi,2594.0
2024-06-13,restaurant dinner,Makanan/Minuman,73413.0
2024-06-13,uber ride,Transportasi,7492.0
2024-06-13,fixed deposit,Investasi,14969.0
2024-06-13,atm withdrawal,Keuangan,75604.0
2024-06-14,gym membership,Kesehatan,377.0
2024-06-14,atm withdrawal,Keuangan,2575.0
2024-06-14,uber ride,Transportasi,922.0
2024-06-14,coffee,Makanan/Minuman,8065.0
2024-06-14,uber ride,Transportasi,6961.0
2024-06-15,electricity bill,Tagihan/Utilitas,285939.0
2024-06-15,gym membership,Kesehatan,76200.0
2024-06-16,emi payment,Tagihan/Utilitas,3156.0
2024-06-16,atm withdrawal,Keuangan,3378.0
2024-06-16,uber ride,Transportasi,4444.0
2024-06-16,grocery shopping,Belanja,4272.0
2024-06-16,coffee,Makanan/Minuman,1461.0
2024-06-17,lunch,Makanan/Minuman,2083.0
2024-06-17,emi payment,Tagihan/Utilitas,67153.0
2024-06-17,fixed deposit,Investasi,3746.0
2024-06-17,medicine,Kesehatan,8162.0
2024-06-18,emi payment,Tagihan/Utilitas,6653.0
2024-06-18,emi payment,Tagihan/Utilitas,2932.0
2024-06-18,lunch,Makanan/Minuman,8472.0
2024-06-19,doctor consultation,Kesehatan,6641.0
2024-06-19,atm withdrawal,Keuangan,1833.0
2024-06-19,restaurant dinner,Makanan/Minuman,9732.0
2024-06-19,uber ride,Transportasi,9871.0
2024-06-19,grocery shopping,Belanja,3144.0
2024-06-20,online course,Pendidikan,6035.0
2024-06-20,emi payment,Tagihan/Utilitas,5012.0
2024-06-20,fixed deposit,Investasi,4380.0
2024-06-20,doctor consultation,Kesehatan,1806.0
2024-06-21,petrol,Transportasi,2644.0
2024-06-21,fixed deposit,Investasi,13391.0
2024-06-21,movie tickets,Hiburan,21746.0
2024-06-21,electricity bill,Tagihan/Utilitas,69406.0
2024-06-22,petrol,Transportasi,359.0
2024-06-22,emi payment,Tagihan/Utilitas,9268.0
2024-06-22,internet bill,Tagihan/Utilitas,9953.0
2024-06-22,lunch,Makanan/Minuman,3197.0
2024-06-22,fixed deposit,Investasi,5353.0
2024-06-22,online course,Pendidikan,9623.0
2024-06-22,books,Pendidikan,67143.0
2024-06-22,atm withdrawal,Keuangan,418020.0
2024-06-23,grocery shopping,Belanja,4266.0
2024-06-23,internet bill,Tagihan/Utilitas,6222.0
2024-06-24,electricity bill,Tagihan/Utilitas,4507.0
2024-06-24,coffee,Makanan/Minuman,7134.0
2024-06-24,grocery shopping,Belanja,3914.0
2024-06-24,emi payment,Tagihan/Utilitas,8849.0
2024-06-24,doctor consultation,Kesehatan,1701.0
2024-06-25,monthly rent payment,Tagihan/Utilitas,2634.0
2024-06-25,train ticket,Transportasi,8402.0
2024-06-25,gym membership,Kesehatan,41736.0
2024-06-25,electricity bill,Tagihan/Utilitas,5280.0
2024-06-25,electricity bill,Tagihan/Utilitas,5247.0
2024-06-25,doctor consultation,Kesehatan,4538.0
2024-06-25,petrol,Transportasi,836.0
2024-06-25,shopping,Belanja,33775.0
2024-06-25,grocery shopping,Belanja,824.0
2024-06-26,emi payment,Tagihan/Utilitas,4789.0
2024-06-26,coffee,Makanan/Minuman,6574.0
2024-06-27,doctor consultation,Kesehatan,3364.0
2024-06-27,gym membership,Kesehatan,76897.0
2024-06-27,medicine,Kesehatan,30535.0
2024-06-27,electricity bill,Tagihan/Utilitas,2238.0
2024-06-28,shopping,Belanja,6471.0
2024-06-28,gym membership,Kesehatan,880.0
2024-06-29,gym membership,Kesehatan,5150.0
2024-06-29,grocery shopping,Belanja,5859.0
2024-06-29,coffee,Makanan/Minuman,4821.0
2024-06-29,gym membership,Kesehatan,9954.0
2024-06-29,train ticket,Transportasi,2797.0
2024-06-30,monthly rent payment,Tagihan/Utilitas,1680.0
2024-06-30,atm withdrawal,Keuangan,35392.0
2024-06-30,shopping,Belanja,4721.0
2024-06-30,shopping,Belanja,5278.0
2024-06-30,grocery shopping,Belanja,4780.0
2024-07-01,train ticket,Transportasi,33944.0
2024-07-01,restaurant dinner,Makanan/Minuman,4085.0
2024-07-01,monthly rent payment,Tagihan/Utilitas,48693.0
2024-07-01,internet bill,Tagihan/Utilitas,1972.0
2024-07-02,internet bill,Tagihan/Utilitas,8947.0
2024-07-02,electricity bill,Tagihan/Utilitas,3438.0
2024-07-02,grocery shopping,Belanja,9427.0
2024-07-02,books,Pendidikan,4603.0
2024-07-02,gym membership,Kesehatan,3023.0
2024-07-02,train ticket,Transportasi,6014.0
2024-07-02,online course,Pendidikan,9937.0
